OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
"145","2007",CA,USF,MDF,COYOTE,"00000061",2007/08/30 00:00:00,2007/08/31 00:00:00,"1", ,20,18.4254112243652,"1","1","00000061",1319.60344045967,74564.9946273597
"146","2007",CA,USF,SNF,DEVIL,"00000037",2007/08/09 00:00:00,2007/08/10 00:00:00,"4", ,12,12.1689414978027,"7","1","00000037",1669.06035119095,49245.9589963017
"147","2007",CA,USF,MDF,DOME,"00000051",2007/07/10 00:00:00,2007/07/15 00:00:00,"1", ,65,65.504150390625,"1","1","00000051",2054.63525988838,265085.882176147
"148","2007",CA,USF,KNF,ELK,"00000045",2007/07/10 00:00:00,2007/08/04 00:00:00,"1",Part of the Elk Complex,1144,1144.69445800781,"7","1","00000045",12525.9424566381,4632414.09463055
"149","2007",CA,USF,MDF,FLETCHER,"00000055",2007/07/10 00:00:00,2007/08/04 00:00:00,"1", ,8121,8081.95654296875,"1","1","00000055",41625.7969423477,32706518.2087945
"150","2007",CA,USF,SQF,GOLDLEDGE,"00000011",2007/06/03 00:00:00,2007/06/16 00:00:00,"9", ,4200,4196.01708984375,"2","1","00000011",23759.639595186,16980678.5333832
"151","2007",CA,USF,TNF,GRANITE,"00000064",2007/07/10 00:00:00,2007/07/21 00:00:00,"1", ,10,10.1074209213257,"6","1","00000064",1038.55400808437,40903.2809563993
"152","2007",CA,USF,SQF,GROUSE,"00000042",2007/08/27 00:00:00,2007/12/18 00:00:00,"1", ,1022,1004.11419677734,"6","1","00000042",10368.8971600166,4063506.09089598
"153","2007",CA,USF,TMU,ANGORA,"00000013",2007/06/23 00:00:00,2007/07/02 00:00:00,"4", ,3100,3069.80493164062,"7","1","00000013",21974.913708638,12423059.3666863
"154","2007",CA,USF,BDF,GRASS VALLEY,"00000165",2007/10/22 00:00:00,2007/12/31 00:00:00,"9",,1247,1242.37072753906,"7","1","00000165",13449.2908747368,5027695.80886066
"155","2007",CA,USF,MDF,HARVEY,"00000052",2007/07/12 00:00:00,2007/07/15 00:00:00,"1", ,15,15.2297401428223,"1","1","00000052",2243.22780259975,61632.570264544
"156","2007",CA,USF,CNF,HAUSER,"00000025",2007/06/05 00:00:00,2007/06/05 00:00:00,"4", ,17,17.1176090240479,"1","1","00000025",1710.04905343522,69272.5081155189
"157","2007",CA,USF,MDF,HOWARDS GULCH,"00000005",2007/04/16 00:00:00,2007/04/17 00:00:00,"6", ,23,21.9977416992188,"1","1","00000005",1354.46143383563,89021.7014776725
"158","2007",CA,USF,KNF,HUMMINGBIRD,"00000058",2007/07/10 00:00:00,2007/12/06 00:00:00,"1","Part of the Elk Complex, Total Cost 18,600,000",80,80.3007354736328,"7","1","00000058",3231.44559842854,324965.531887705
"159","2007",CA,USF,SQF,JAMES,"00000004",2007/04/29 00:00:00,2007/08/02 00:00:00,"9", ,1350,1348.93237304688,"1","1","00000004",16205.215241418,5458935.74362043
"160","2007",CA,USF,SRF,JEDIDIAH,"00000019",2007/07/11 00:00:00,2007/07/14 00:00:00,"1", ,85,85.5855712890625,"7","1","00000019",3718.39404662762,346352.529276806
"161","2007",CA,USF,SHF,LAZY,"00000088",2007/08/29 00:00:00,2007/09/09 00:00:00,"1", ,599,597.479187011719,"2","1","00000088",6508.68423564304,2417912.5373466
"162","2007",CA,USF,TNF,MARBLE,"00000098",2007/10/18 00:00:00,2007/10/20 00:00:00,"5", ,27,26.6055965423584,"1","1","00000098",1786.19769538131,107669.027949589
"163","2007",CA,CDF,BDU,LOS FLORES,"00003475",2007/03/31 00:00:00,,"1",Fire started in Hesperia City. 200 ac of SRA,1600,4099.9658203125,"2","1","00000000",21104.8522856547,16591972.5261521
"164","2007",CA,CDF,BDU,MERIDIAN,"00007330",2007/07/05 00:00:00,2007/07/06 00:00:00,"1",,447,445.727752685547,"1","1","00000000",8483.15379121136,1803796.26338719
"165","2007",CA,CDF,BDU,MARTIN RANCH,"00011653",2007/10/23 00:00:00,2007/10/24 00:00:00,"11",Fire started in San Bernardino City. 75 ac in SRA,123,602.232360839844,"2","1","00000000",7563.63136708843,2437147.78500345
"166","2007",CA,CDF,BDU,GLEN HELEN  2,"00011579",2007/10/21 00:00:00,2007/10/22 00:00:00,"2",,150,163.579544067383,"6","1","00000000",3484.75406249214,661982.91783182
"167","2007",CA,CDF,BDU,DEVORE 2,"00011583",2007/10/21 00:00:00,2007/10/22 00:00:00,"14",,187,86.7825317382812,"6","1","00000000",4499.64505337218,351196.433319839
"168","2007",CA,CDF,BEU,QUIEN,"00003537",2007/08/30 00:00:00,2007/09/02 00:00:00,"1",,422,422.329956054688,"2","1","00000000",6013.29204236503,1709108.71610038
"169","2007",CA,CDF,BEU,BRYSON,"00001545",2007/05/12 00:00:00,2007/05/12 00:00:00,"2",,28,24.734619140625,"1","1","00000000",1585.9723701908,100097.449653021
"170","2007",CA,CDF,BEU,SOLEDAD,"00001023",2007/03/29 00:00:00,2007/03/29 00:00:00,"5",,36,37.5380477905273,"1","1","00000000",1704.36234923428,151911.084690486
"171","2007",CA,CDF,BEU,COLORADO,"00004103",2007/10/08 00:00:00,2007/10/08 00:00:00,"15",Firefighter Fatality,25,24.8428974151611,"7","1","00000000",1353.50020452035,100535.635407272
"172","2007",CA,CDF,BEU,AVENIDA,"002277",2007/06/26 00:00:00,2007/06/26 00:00:00,"2",,44,33.9823226928711,"6","1","00000000",1557.02179676895,137521.577706768
"173","2007",CA,CDF,BEU,PINEY,"002370",2007/07/01 00:00:00,2007/07/01 00:00:00,"7",,50,49.4150123596191,"6","1","00000000",1889.79328036835,199975.464822063
"174","2007",CA,CDF,BEU,ROSA,"00003543",2007/08/30 00:00:00,2007/08/30 00:00:00,"1",,20,19.033483505249,"6","1","00000000",1136.3557111171,77025.7726213499
"175","2007",CA,CDF,BEU,OAK,"00003420",2007/08/24 00:00:00,2007/08/24 00:00:00,"2",,13,18.5216693878174,"6","1","00000000",1560.8261709713,74954.5349331974
"176","2007",CA,BLM,NOD,POT HOLE,"00003146",2007/07/11 00:00:00,2007/07/12 00:00:00,"1", ,13.8,13.7904434204102,"1","1","00003146",1530.42818071046,55807.9447176181
"177","2007",CA,BLM,BBD,BAILEY,"00002293",,2007/07/22 00:00:00,"14", ,53.3,53.4463119506836,"1","1","00002293",3804.54825496427,216289.547614932
"178","2007",CA,BLM,CDD,WRIGHT,"00010034",2007/10/06 00:00:00,2007/10/06 00:00:00,"9", ,31,31.3112144470215,"1","1","00010034",2431.0882093518,126711.989021894
"179","2007",CA,BLM,CDD,FREMONT ,00HUDH9X,,2007/06/18 00:00:00,"9", ,31,31.7974872589111,"1","1",00HUDH9X,1790.96564888897,128679.867198009
"180","2007",CA,BLM,CDD,BORDER 26,"00007450",2007/07/07 00:00:00,2007/07/08 00:00:00,"4",GPSed by CAL FIRE,11,10.1693134307861,"1","1","00007450",1167.03567332627,41153.7495738237
"181","2007",CA,BLM,NOD,BULL,"00000599",2007/02/17 00:00:00,2007/02/18 00:00:00,"1", ,169,168.815521240234,"1","1","00000599",3988.81818805917,683172.17298305
"182","2007",CA,BLM,NOD,CHICK,"00006858",2007/08/29 00:00:00,2007/08/29 00:00:00,"14",Also known as the Clear Fire #2.,20,8.78085803985596,"1","1","00006858",909.00396015314,35534.8730870987
"183","2007",CA,BLM,NOD,SPRING,"00003388",2007/05/19 00:00:00,2007/05/19 00:00:00,"14", ,30,49.2574768066406,"1","1","00003388",1858.85596033704,199337.932208087
"184","2007",CA,BLM,BBD,LITTLE,"00002844",2007/03/22 00:00:00,,"9", ,,66.9023056030273,,"1","00002844",2674.09027931178,270744.031178579
"185","2007",CA,BLM,BBD,CONWAY,"00000836",2007/07/15 00:00:00,,"1",Fire perimeter info collected:Trimble GEO XT Differentially Corrected,,89.1019439697266,,"1","00000836",3478.48104073156,360582.781572028
"186","2007",CA,BLM,CDD,INKOPAH,"00006518",2007/06/05 00:00:00,2007/06/08 00:00:00,"4", ,1118,698.971984863281,"1","1","00006518",9536.24133127195,2828639.26618803
"187","2007",CA,BLM,BBD,YOKHOL,"00007016",2007/07/15 00:00:00,,"14",Data was provided without projection file assumed nad 83.,,77.2032241821289,,"1","00007016",2826.20155939542,312430.376778019
"188","2007",CA,BLM,BBD,CANYON,"00001568",2007/07/23 00:00:00,2007/06/24 00:00:00,"9", ,84.7,84.723747253418,"1","1","00001568",2693.52612383347,342864.84716579
"189","2007",CA,BLM,CDD,DAWSON,"00040815",2007/05/08 00:00:00,2007/05/08 00:00:00,"9", ,960,960.729675292969,"2","1","00040815",10694.530971751,3887934.93994777
"190","2007",CA,BLM,CDD,ALTA MESA,"00009422",2007/09/14 00:00:00,,"9",Perimeter mapped by AA310,,70.1841506958008,,"1","00009422",2322.81369800321,284025.195355308
"191","2007",CA,BLM,CDD,BARRETT,"00009741",2007/09/24 00:00:00,2007/09/24 00:00:00,"11", ,21,21.0302391052246,"6","1","00009441",1267.12907843609,85106.3611794109
"192","2007",CA,BLM,CDD,KINGSTON#1,"00008854",2007/08/26 00:00:00,2007/08/31 00:00:00,"1", ,187,186.809020996094,"2","1","00008854",3357.90074754507,755989.263766974
"193","2007",CA,CDF,FKU,POWER HOUSE,"00009029",2007/08/18 00:00:00,2007/08/19 00:00:00,"10",,45,45.7995300292969,"2","1","00009029",1740.00089673035,185344.121519733
"194","2007",CA,CDF,LNU,LIBERTY,"00003912",2007/06/15 00:00:00,2007/06/15 00:00:00,"4",,3.5,3.42831110954285,"1","1","00000000",810.791784214382,13873.8829795907
"195","2007",CA,CDF,LNU,HIGHWAY,"00003408",2007/05/30 00:00:00,2007/05/30 00:00:00,"2",,40,34.533073425293,"5","1","00000000",1688.80613189544,139750.38394549
"196","2007",CA,CDF,LNU,SONOMA,"00006449",2007/08/31 00:00:00,2007/08/31 00:00:00,"2",,14,13.8730173110962,"1","1","00000000",937.813513579229,56142.1087958108
"197","2007",CA,CDF,LNU,GRADE 2,"00004839",2007/07/11 00:00:00,2007/07/11 00:00:00,"14",,100,59.8039016723633,"6","1","00000000",1881.40106117754,242017.810644168
"198","2007",CA,CDF,LNU,ARMSTRONG,"00004306",2007/06/27 00:00:00,2007/06/27 00:00:00,"7",,27,24.2503871917725,"6","1","00000000",1275.8491705027,98137.8380324436
"199","2007",CA,CDF,MEU,CLARK,"00005592",2007/07/28 00:00:00,2007/07/28 00:00:00,"10",,47,46.9912910461426,"2","1","00005592",1798.56895827138,190167.013879367
"200","2007",CA,CDF,NEU,AUBURN,"00012946",2007/06/23 00:00:00,2007/06/23 00:00:00,"7",,,20.9904441833496,"1","1","00000000",1379.85150723685,84945.3142237605
"201","2007",CA,LRA,NEU,PRAIRIE,"00013431",2007/06/28 00:00:00,2007/06/28 00:00:00,"7",,,72.2304458618164,"1","1","00000000",2569.37889364314,292306.248086435
"202","2007",CA,CDF,NEU,GARDEN,"00021981",2007/10/07 00:00:00,2007/10/07 00:00:00,"2",,,146.032699584961,"1","1","00000000",3608.54970274965,590973.398067976
"203","2007",CA,LRA,NEU,PHILLIPS,"00015109",2007/07/16 00:00:00,2007/07/16 00:00:00,"2",Roseville City (CARSV5433)fire that burnt into Sched A DPA,,935.631958007812,"1","1","00000000",13005.1972516633,3786368.23438051
"204","2007",CA,LRA,NEU,SOUTH BEALE,"00023109",2007/10/23 00:00:00,2007/10/23 00:00:00,"6",Threat to SRA & FRA,,194.885269165039,"1","1","00000000",4295.42507706736,788672.711324731
"205","2007",CA,CDF,NEU,SPENCEVILLE,"00017628",2007/08/15 00:00:00,2007/08/15 00:00:00,"14",,,31.3500938415527,"1","1","00000000",2065.17653716659,126869.325137385
"206","2007",CA,CDF,NEU,VALLEY,"00014224",2007/07/06 00:00:00,2007/07/06 00:00:00,"7",,,69.9761657714844,"1","1","00000000",2238.01368301203,283183.498164189
"207","2007",CA,CDF,NEU,LOMA RICA /  LA PORTE ,"00016982",2007/08/07 00:00:00,2007/08/07 00:00:00,"7",,,10.3256912231445,"1","1","00000000",1053.67268061253,41786.5883392948
"208","2007",CA,CDF,NEU,WALDO 2,"00019650",2007/09/07 00:00:00,2007/09/07 00:00:00,"7",,,38.748405456543,"1","1","00000000",3007.56983657639,156809.233991378
"209","2007",CA,CDF,NEU,WALDO,"00012873",2007/06/22 00:00:00,2007/06/22 00:00:00,"2",,,16.1933670043945,"1","1","00000000",1057.75762594942,65532.2334976767
"210","2007",CA,USF,TMU,WASHOE,"00000038",2007/08/18 00:00:00,2007/08/18 00:00:00,"9","TMU DPA, AEU dispatch, but falls within NEU",20,19.8133392333984,"1","1","00000038",1572.00833165449,80181.7353303313
"211","2007",CA,CDF,NEU,WILSON,"00007290",2007/04/09 00:00:00,2007/04/09 00:00:00,"5",,,10.571572303772,"1","1","00000000",938.355807898953,42781.6349911514
"212","2007",CA,LRA,NEU,BASELINE,"00020991",2007/09/24 00:00:00,2007/09/24 00:00:00,"14",,,13.9768753051758,"1","1","00000000",1654.02159302377,56562.4087817481
"213","2007",CA,CDF,RRU,ALESSANDRO,"00019979",2007/03/04 00:00:00,2007/03/04 00:00:00,"14",,680,860.08740234375,"7","1","00000000",10228.9854229013,3480650.15682004
"214","2007",CA,CDF,RRU,STRAW,"00007466",2007/12/03 00:00:00,2007/12/03 00:00:00,"14",,43,42.5769309997559,"7","1","00000000",1627.04108376998,172302.731766993
"215","2007",CA,CDF,RRU,SIERRA,"00022254",2007/03/11 00:00:00,2007/03/12 00:00:00,"14",,1044,777.514038085938,"7","1","00000000",9893.07287485736,3146487.71994977
"216","2007",CA,CDF,SCU,LICK,"00005214",2007/09/03 00:00:00,2007/09/15 00:00:00,"5",,47760,47748.2734375,"2","1","00000000",89863.3778307172,193230406.132307
"217","2007",CA,CDF,SCU,STEVENS,"00005123",2007/08/30 00:00:00,2007/09/09 00:00:00,"11",,151,166.154968261719,"2","1","00000000",3946.71705391356,672405.30613799
"218","2007",CA,CDF,SHU,POWER,"00005201",2007/07/10 00:00:00,2007/07/12 00:00:00,"14",Power Incident (FIRE_NAME would not accept input),1000,919.199462890625,"6","1","00000000",9379.95663448679,3719868.35561592
"219","2007",CA,CDF,SHU,HATCHET,"00006356",2007/08/13 00:00:00,2007/08/14 00:00:00,"2",Hatchet Incident (FIRE_NAME would not accept input) WITH SPOT,12,11.3267860412598,"1","1","00000000",1301.70736239996,45837.8764343166
"220","2007",CA,CDF,SHU,SILVER,"00004394",2007/06/17 00:00:00,2007/06/17 00:00:00,"2",Silver Incident (FIRE_NAME would not accept input),75,110.625015258789,"1","1","00000000",4245.5987855244,447683.561817396
"221","2007",CA,CDF,SHU,CLEAR,"00004778",2007/06/29 00:00:00,2007/06/29 00:00:00,"7",Total acreage was 188 but only 47 acres was on BLM land.,176,176.671188354492,"1","1","00000000",4644.27221891953,714962.953338556
"222","2007",CA,CDF,SKU,WEED ,SKU03705,2007/08/06 00:00:00,2007/08/06 00:00:00,"4",ABANDON CAMP FIRE,53,53.9668121337891,"1","1","00000000",3003.07612893333,218395.934953914
"223","2007",CA,CDF,SKU,SECERT,SKU03160,2007/07/11 00:00:00,2007/07/12 00:00:00,"1",LIGHTNING,228,210.911056518555,"1","1","00000000",5485.45630484492,853526.741661009
"224","2007",CA,CDF,SKU,BEAR,0SKU3868,2007/08/13 00:00:00,2007/08/18 00:00:00,"2",HOT-SAW USE,841,840.837158203125,"1","1","00000000",13427.9549436286,3402747.15478559
"225","2007",CA,CDF,SKU,FALL,SKU02531,2007/06/13 00:00:00,2007/06/13 00:00:00,"5",ESCAPE CONTROL BURN,14,14.3759860992432,"1","1","00000000",1095.43733387335,58177.5533119519
"226","2007",CA,CDF,SKU,BRAZIE,SKU00336,2007/01/25 00:00:00,2007/01/25 00:00:00,"5",ESCAPE CONTROL BURN,5,5.7481575012207,"1","1","00000000",688.687038368112,23261.9675772471
"227","2007",CA,CDF,SKU,GIRARD,0SKU5166,2007/10/23 00:00:00,2007/10/23 00:00:00,"5",ESCAPE CONTROL BURN,13,13.8954305648804,"1","1","00000000",1190.30174872438,56232.8124604027
"228","2007",CA,CDF,SKU,OKLAHOMA,0SKU3215,2007/07/12 00:00:00,2007/07/12 00:00:00,"1",Lightning,32,30.4129333496094,"6","1","00000000",1788.99088136257,123076.777868264
"229","2007",CA,CDF,SKU,REYNOLDS,0SKU3501,2007/07/27 00:00:00,2007/07/27 00:00:00,"2",CHOP-SAW USE,15,16.6748943328857,"1","1","00000000",1139.1235179428,67480.9014663379
"230","2007",CA,CDF,SLU,RYAN,"00000371",2007/01/15 00:00:00,2007/01/15 00:00:00,"5",,40,15.0148420333862,"1","1","00000000",1533.15226691924,60762.9096916911
"231","2007",CA,CDF,SLU,ODONOVAN,"00003280",2007/05/07 00:00:00,2007/05/07 00:00:00,"2",,45,45.8556594848633,"1","1","00000000",2246.8321076945,185571.269732606
"232","2007",CA,CDF,SLU,CUESTA,"00003363",2007/05/10 00:00:00,2007/05/10 00:00:00,"2",,,44.7115287780762,"1","1","00000000",2733.2025088501,180941.13360982
"233","2007",CA,CDF,SLU,BITTER,"00003722",2007/05/22 00:00:00,2007/05/22 00:00:00,"14",,25,26.0763759613037,"1","1","00000000",2153.99607843633,105527.348548811
"234","2007",CA,CDF,SLU,CAL POLY,"00004852",2007/06/30 00:00:00,2007/06/30 00:00:00,"8",,2,45.7197341918945,"1","1","00000000",2287.01617615566,185021.199074228
"235","2007",CA,CDF,SLU,JOHNSON,"00005884",2007/08/01 00:00:00,2007/08/01 00:00:00,"11",,12,13.1252059936523,"1","1","00000000",1624.51570893745,53115.8225099323
"236","2007",CA,CDF,SLU,ADELADIA,"00004917",2007/08/01 00:00:00,2007/08/01 00:00:00,"2",,10,16.1821308135986,"1","1","00000000",1844.92853949337,65486.7565085871
"237","2007",CA,CDF,SLU,CUESTA 2,"00006403",2007/08/19 00:00:00,2007/08/19 00:00:00,"2",,20,16.5451831817627,"1","1","00000000",1367.49702186318,66955.9795573586
"238","2007",CA,CDF,SLU,RANCH,"00006509",2007/08/23 00:00:00,2007/08/23 00:00:00,"14",,58400,12.7797384262085,"1","1","00000000",1388.55621458417,51717.7684096935
"239","2007",CA,CDF,SLU,POZO,"00006682",2007/08/30 00:00:00,2007/08/30 00:00:00,"1",,22,19.9712066650391,"1","1","00000000",1275.13712390241,80820.6066475334
"240","2007",CA,CDF,SLU,MORRO,"00007061",2007/09/12 00:00:00,2007/09/12 00:00:00,"11",,14,12.7361946105957,"1","1","00000000",1334.89211191507,51541.552449227
"241","2007",CA,CDF,SLU,POLY / A-4 7,"00007753",2007/09/10 00:00:00,2007/09/12 00:00:00,"14",,60,55.6872825622559,"1","1","00000000",2564.49665211815,225358.431832955
"242","2007",CA,CDF,SLU,GRADE,"00009164",2007/12/03 00:00:00,2007/12/03 00:00:00,"2",,97,97.1312484741211,"1","1","00000000",3823.28116752563,393076.224214839
"243","2007",CA,CDF,SLU,DIABLO,"00000338",2007/01/16 00:00:00,2007/01/16 00:00:00,"15",,,332.362670898438,"1","1","00000000",6402.23445964332,1345023.96520272
"244","2007",CA,CDF,TCU,MURRAY,"00004493",2007/05/25 00:00:00,2007/05/26 00:00:00,"5",,110,102.867218017578,"1","1","00000331",3247.67067570503,416288.86468061
"245","2007",CA,CDF,TCU,DUNTON,"00004883",2007/06/04 00:00:00,2007/06/04 00:00:00,"2",,208,208.236633300781,"1","1","00000371",4783.63378711503,842703.767631543
"246","2007",CA,CDF,TCU,SHELL,"00005881",2007/07/02 00:00:00,2007/07/03 00:00:00,"14",,100,101.422554016113,"1","1","00000470",3448.26271931232,410442.500740027
"247","2007",CA,CDF,TCU,GASSNER,"00006680",2007/07/21 00:00:00,2007/07/21 00:00:00,"14",,230,228.982635498047,"1","1","00000550",5200.59290671613,926659.874870062
"248","2007",CA,CDF,TCU,GOLDEN,"00007615",2007/08/16 00:00:00,2007/08/17 00:00:00,"10",main fire,66,65.6298828125,"1","1","00000652",2846.94446128926,265594.720664212
"249","2007",CA,CDF,TCU,ORVIS,"00007609",2007/08/16 00:00:00,2007/08/16 00:00:00,"10",,540,534.983154296875,"1","1","00000651",13654.360195288,2165000.0808865
"250","2007",CA,CDF,TCU,ITALIAN,"00007830",2007/08/22 00:00:00,2007/08/28 00:00:00,"14","20090305",102,102.280258178711,"1","1","00000666",3003.50926198822,413913.532709386
"251","2007",CA,CDF,TCU,SHELLEY,"00008668",2007/09/15 00:00:00,2007/09/15 00:00:00,"2","total swag perimeter, drawn 5 months later, Feb '08",104,103.75456237793,"6","1","00000746",2773.24086204361,419879.817724355
"252","2007",CA,CDF,TGU,"CONNER, W","00004489",2007/06/28 00:00:00,2007/06/28 00:00:00,"2",Grass,446,456.799255371094,"1","1","00010094",6882.3370347556,1848600.9507831
"253","2007",CA,CDF,TGU,DYE,"00004063",2007/06/13 00:00:00,2007/06/13 00:00:00,"4",Grass,387,386.448699951172,"1","1","00000056",6901.56108676702,1563902.35089042
"254","2007",CA,CDF,TGU,LYMAN,"00007946",2007/11/07 00:00:00,2007/11/07 00:00:00,"14",Timber,20,18.7599048614502,"6","1","00000145",1213.76476303171,75918.6394923617
"255","2007",CA,CDF,TUU,HORSE,"00057010",2007/05/28 00:00:00,2007/05/30 00:00:00,"7",,410,434.789031982422,"1","1","00000000",6368.12106758699,1759528.75074778
"256","2007",CA,CDF,TUU,SHANNON,"00059400",2007/06/03 00:00:00,2007/06/04 00:00:00,"2",,2140,2140.99926757812,"2","1","00000000",18073.2525093177,8664316.71908333
"257","2007",CA,USF,MDF,BACKSCATTER,"00000039",2007/07/10 00:00:00,2007/07/10 00:00:00,"1", ,91,68.5170135498047,"1","1","00000039",3467.78528729205,277278.523163444
"258","2007",CA,USF,MNF,BARTLETT 2,"00000023",2007/09/11 00:00:00,2007/09/11 00:00:00,"9", ,37,36.440788269043,"8","1","00000023",3239.13060390032,147470.636064714
"259","2007",CA,USF,SRF,BEAR,"00000020",2007/07/11 00:00:00,2007/07/12 00:00:00,"1", ,10,9.8735523223877,"7","1","00000020",903.13256496223,39956.8481347687
"260","2007",CA,USF,INF,BERNASCONI,"00000001",2007/04/12 00:00:00,2007/04/12 00:00:00,"4", ,50,50.2272148132324,"1","1","00000001",2260.47955608899,203262.333679675
"261","2007",CA,USF,MDF,BLACK,"00000033",2007/07/10 00:00:00,2007/07/10 00:00:00,"1", ,75,74.3804397583008,"1","1","00000033",2607.97977595173,301006.969799607
"262","2007",CA,USF,SHF,BOLLI,"00000034",2007/05/01 00:00:00,2007/05/27 00:00:00,"5", ,730,728.843200683594,"2","1","00000034",9915.91446598113,2949523.78377819
"263","2007",CA,CCO,LAC,BUCKWEED,"00000167",2007/10/21 00:00:00,2007/10/21 00:00:00,"8",LACo # 232185,38356,38347.47265625,"2","1","00000167",93267.9109294799,155186722.594586
"264","2007",CA,USF,TNF,CALPINE,"00000025",2007/06/23 00:00:00,2007/06/28 00:00:00,"5", ,50,45.8110237121582,"1","1","00000025",2817.61379414532,185390.635399809
"265","2007",CA,USF,SHF,CHIPMUNK,"00000087",2007/08/30 00:00:00,2007/09/02 00:00:00,"1", ,10,8.33889675140381,"1","1","00000087",723.101604985909,33746.318674114
"266","2007",CA,USF,KNF,CLEAR,"00000088",2007/07/10 00:00:00,2007/08/04 00:00:00,"1",Part of the Elk Complex,38,37.9602966308594,"7","1","00000088",1996.1376542391,153619.871883358
"267","2007",CA,USF,MNF,SLIDES,"00000006",2007/06/19 00:00:00,2007/06/19 00:00:00,"9", ,12,11.9409761428833,"7","1","00000006",1100.92051550606,48323.4146379863
