OBJECTID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,UNIT_ID,START_DATE,END_DATE,AGENCY,TREATED_AC,GIS_ACRES,STATE,YEAR_,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"379","0000000006268345",06 NOX WEEDS RED BLUFF,"15",MNF,,"20060926",USF,32.0188887119565,32.0200309753418,CA,"2006",,,,2144.03058135102,129580.475428271
"380","6268346",THIN,"17",PNF,,"20060929",USF,97.8317929641031,97.8313980102539,CA,"2006",,,,4853.82317960222,395909.631190318
"381","0000000006268368",06 RELEASE FOR GROWTH,"17",MNF,,"20060730",USF,334.368853331636,334.370880126953,CA,"2006",,,,16815.5950083301,1353150.93728596
"382","0000000006268417", ,"2",TMU,,"20060811",USF,35.5424486050164,35.5425148010254,CA,"2006",,,,4198.8292707353,143835.453694468
"383","6268438",ROSE TS MASTICATION,"15",PNF,,"20060930",USF,36.8793502477192,36.8793411254883,CA,"2006",,,,3586.6439757834,149245.404952319
"384","6268480",NON_WUI,"17",SQF,,"20060630",USF,300.111712743804,300.110626220703,CA,"2006",,,,17313.0005051142,1214504.65809015
"385","6268498",NON_WUI,"17",SQF,,"20051101",USF,208.139575781861,208.139587402344,CA,"2006",,,,16583.520531388,842310.999655032
"386","6268503",BIG PINES HF,"2",ANF,,"20060930",USF,266.808779015712,266.809661865234,CA,"2006",,,,11685.5531549456,1079740.4410024
"387","6268527",WHITEHAWK THIN,"17",PNF,,"20060929",USF,123.677166641237,123.677894592285,CA,"2006",,,,7195.57332238473,500506.679143967
"388","6268531",PILE BURN,"13",PNF,,"20051129",USF,79.9583744268161,79.9585571289062,CA,"2006",,,,6225.73549099714,323580.785235281
"389","6268585",RELEASE,"17",KNF,,"20060930",USF,684.305953512584,684.303527832031,CA,"2006",,,,49621.2496564076,2769278.24325327
"390","6268586",THINNING,"17",KNF,,"20060930",USF,678.9871565346,678.98486328125,CA,"2006",,,,48787.2721083321,2747754.1850478
"391","6268587",HANDPILING,"9",KNF,,"20060930",USF,326.861558794682,326.860321044922,CA,"2006",,,,18501.9440232338,1322756.79171747
"392","6268595",COLESTINE MASTICATE/STEWARDSHIP,"15",KNF,,"20060930",USF,269.866940162776,269.865325927734,CA,"2006",,,,15670.4773246368,1092106.18759489
"393","6268626",ROGERS KV GRAPPLE,"13",PNF,,"20060930",USF,175.964385328898,175.964080810547,CA,"2006",,,,7765.20083122195,712101.379211955
"394","6268641",TENNIS THIN,"17",KNF,,"20060930",USF,172.036273928534,172.035385131836,CA,"2006",,,,12778.7673923738,696202.493106688
"395","6268649",DOG BARK MOW,"15",KNF,,"20060930",USF,151.847946759546,151.848220825195,CA,"2006",,,,4228.41838249913,614507.965457913
"396","6268670",NATURAL STANDS,"17",PNF,,"20060914",USF,380.732843417203,380.734619140625,CA,"2006",,,,19459.2010357189,1540778.31602825
"397","6268671",NATURAL STANDS,"9",PNF,,"20060914",USF,380.732843417203,380.734619140625,CA,"2006",,,,19459.2010357189,1540778.31602825
"398","6268672",PLANTATIONS,"17",PNF,,"20060914",USF,259.838928952322,259.838195800781,CA,"2006",,,,15057.4305117368,1051527.85922867
"399","6268673",PLANTATIONS,"12",PNF,,"20060914",USF,259.838928952322,259.838195800781,CA,"2006",,,,15057.4305117368,1051527.85922867
"400","6268674",PENMAN MASTICATICATION,"15",PNF,,"20060906",USF,142.909782976479,142.908828735352,CA,"2006",,,,8947.33595916656,578331.51280536
"401","0000000000000000", ,"2",ANF,,,USF,10.1721306638025,10.1720304489136,CA,"2006",,,,2766.85684679073,41164.747626735
"402","0000000000000000", ,"2",ANF,,,USF,5.49697613907527,5.49681997299194,CA,"2006",,,,687.31709545205,22244.8421388326
"403","0000000000000000", ,"2",ANF,,,USF,15.9967265529858,15.9965772628784,CA,"2006",,,,1430.47410161215,64735.8497931134
"404","0000000000000000",SUNSET PILE BURN,"2",ANF,,,USF,2.28708469154144,2.28709030151367,CA,"2006",,,,548.337836994885,9255.52607723947
"405","0000000000000000",TECALOTE PILE BURN,"2",ANF,,,USF,5.81002825701538,5.81008386611938,CA,"2006",,,,762.978531261646,23512.5748025472
"408","310000373",BUSH BURN,"2",LAC,,,CCO,21.5,28.6974811553955,CA,"1995","3","3","3",5345.15487776946,116134.588646935
"409","30",UNDOCUMENTED ZUMA VEG MOD LACO,"2",LAC,,,CCO,5.7,5.65782928466797,CA,"1996","3","3","3",2691.93903723851,22896.4229986244
"411",,,"17",KNP,"20120827","20120828",NPS,5,4.91165351867676,,"2012",,,,1374.1895524172,19876.7570465869
"412","15","Circle X defensible space, NPS, B","15",SMP,"20110610","20110610",NPS,4.91989454959319,4.91989469528198,CA,"2011","1","3","3",1691.16790855944,19910.1068555519
"413","16","Circle X defensible space, NPS, C","15",SMP,"20110610","20110610",NPS,9.04343109431173,9.04343128204346,CA,"2011","1","3","3",971.225134699586,36597.4672045473
"414","17",Corral Cyn Rd defensible space,"15",SMP,"20110601","20110601",NPS,0.767545629162817,0.767545640468597,CA,"2011","1","3","3",261.376248707173,3106.1469588626
"415","19","Diamond X defensible space, A","15",SMP,"20110705","20110705",NPS,0.629479615793958,0.629479587078094,CA,"2011","1","3","3",225.941514233431,2547.41362594566
"416","21","Franklin Cyn defensible space, A","15",SMP,"20110714","20110714",NPS,4.42991663247937,4.4299168586731,CA,"2011","1","3","3",1231.63548893282,17927.2365748457
"417","22","Franklin Cyn defensible space, B","15",SMP,"20110714","20110714",NPS,1.72811844593754,1.72811841964722,CA,"2011","1","3","3",588.445765473283,6993.44723161022
"418","23","Fryman Cyn defensible space, North","15",SMP,"20110720","20110720",NPS,1.65540299992282,1.65540301799774,CA,"2011","1","3","3",1459.08254449874,6699.17826189789
"419","25",Gillette E defensible space,"15",SMP,"20110610","20110610",NPS,1.85373268857417,1.85373270511627,CA,"2011","1","3","3",802.524626790989,7501.79003616921
"420","48","Reagan Ranch strategic fuel mod, A","15",SMP,"20110620","20110620",NPS,22.672083758987,22.672082901001,CA,"2011","1","3","3",1548.93689103565,91750.6677692472
"421","49","Reagan Ranch strategic fuel mod, B","15",SMP,"20110620","20110620",NPS,13.7869321766614,13.7869319915771,CA,"2011","1","3","3",1509.82391061928,55793.7350243152
"422","52","Rocky Oaks, groundskeeping","15",SMP,"20110625","20110625",NPS,0.436789655467773,0.436789661645889,CA,"2011","1","3","3",233.867481793049,1767.62502246764
"423","61",Shea defensible space,"15",SMP,"20110101","20111231",NPS,0.366093274940027,0.366093277931213,CA,"2011","1","3","3",217.285770761725,1481.5269208885
"424","62",Solstice Cyn groundskeeping,"15",SMP,"20110101","20111231",NPS,2.11565706725001,2.11565709114075,CA,"2011","1","3","3",1193.26515188299,8561.76039019664
"425","64","Trancas Cyn defensible space, N","15",SMP,"20110705","20110705",NPS,0.497764710903029,0.497764706611633,CA,"2011","1","3","3",193.200180719781,2014.382317162
"426","65","Trancas Cyn defensible space, S","15",SMP,"20110705","20110705",NPS,3.28004484989662,3.28004479408264,CA,"2011","1","3","3",778.298951568493,13273.8705665642
"427","68","Zuma Cyn defensible space,  NE","15",SMP,"20110710","20110720",NPS,1.43321144162708,1.43321144580841,CA,"2011","1","3","3",443.786336248216,5800.00092720573
"428","69","Zuma Cyn defensible space, NW1","15",SMP,"20110710","20010710",NPS,1.08313543531666,1.08313548564911,CA,"2011","1","3","3",603.057442923826,4383.29359274023
"429","70","Zuma Cyn defensible space, S","15",SMP,"20110710","20110715",NPS,1.68411570064979,1.68411564826965,CA,"2011","1","3","3",442.337284886656,6815.3744392393
"430","63","Trancas Cyn defensible space, mid","15",SMP,"20110705","20110705",NPS,0.338315831915803,0.338315844535828,CA,"2011","1","3","3",258.642199879013,1369.11559718807
"431","7",Cheeseboro Cyn strategic A,"15",SMP,"20110718","20110718",NPS,9.83953225085622,9.83953189849854,CA,"2011","1","3","3",1892.75816967892,39819.1742827894
"432","8",Cheeseboro Cyn strategic B,"15",SMP,"20110720","20110720",NPS,4.15424791469142,4.15424776077271,CA,"2011","1","3","3",939.11057035333,16811.6448538108
"433","9",Cheeseboro Cyn strategic C,"15",SMP,"20110725","20110725",NPS,7.72740665352228,7.72740650177002,CA,"2011","1","3","3",1373.38878014726,31271.7052443031
"434","11",Cheeseboro Cyn strategic E North,"15",SMP,"20110805","20110805",NPS,14.1046806039492,14.1046810150146,CA,"2011","1","3","3",1529.5225214474,57079.6172879926
"435","12",Cheeseboro Cyn strategic E South,"15",SMP,"20110805","20110805",NPS,8.20037660388851,8.20037651062012,CA,"2011","1","3","3",1298.63436629258,33185.7467255449
"436","14",Circle X defensible neighbor A,"15",SMP,"20110805","20110805",NPS,0.588823453106033,0.588823437690735,CA,"2011","1","3","3",231.916185629671,2382.88397286189
"437","46",Reagan Ranch strategic C East,"15",SMP,"20110625","20110625",NPS,8.77913026464634,8.77912998199463,CA,"2011","1","3","3",868.459848921803,35527.8796945702
"438","47",Reagan Ranch strategic C West,"15",SMP,"20110625","20110625",NPS,6.36842498471868,6.36842489242554,CA,"2011","1","3","3",681.328838791825,25772.1015499814
"439","26",Las Virgenes strategic CDPR A,"15",SMP,"20110610","20110610",NPS,9.30377245774744,9.30377292633057,CA,"2011","1","3","3",1300.7253360855,37651.0313231835
"440","27",Las Virgenes strategic CDPR B,"15",SMP,"20110613","20110613",NPS,9.8819778408939,9.88197803497314,CA,"2011","1","3","3",1920.85374215013,39990.9454914359
"441","28",Las Virgenes strategic CDPR C,"15",SMP,"20110615","20110615",NPS,27.8211535733659,27.8211536407471,CA,"2011","1","3","3",2874.72735007607,112588.214016952
"442","29",Las Virgenes strategic CDPR F,"15",SMP,"20110701","20110701",NPS,23.8073135390256,23.8073139190674,CA,"2011","1","3","3",1394.00766191296,96344.7796954963
"443","30",Las Virgenes strategic CDPR G,"15",SMP,"20110815","20110815",NPS,2.84185220794656,2.84185218811035,CA,"2011","1","3","3",562.281755859991,11500.5678592402
"444","32",Paramount NE defensible C West,"15",SMP,"20110610","20110610",NPS,0.520297086802621,0.520297110080719,CA,"2011","1","3","3",181.937563781369,2105.5676072832
"445","33",Paramount NE strategic C North,"15",SMP,"20110610","20110610",NPS,8.76496530440034,8.76496505737305,CA,"2011","1","3","3",1072.36366518994,35470.5561342257
"446","36",Paramount SE defensible D,"15",SMP,"20110628","20110628",NPS,0.430684468119688,0.430684477090836,CA,"2011","1","3","3",253.743419324846,1742.91820583809
"447","37",Paramount SE strategic A East,"15",SMP,"20110601","20110601",NPS,4.23699733528167,4.23699712753296,CA,"2011","1","3","3",683.52689120676,17146.5198779763
"448","38",Paramount SE strategic A West,"15",SMP,"20110601","20110601",NPS,3.58372415151848,3.5837242603302,CA,"2011","1","3","3",722.437965544906,14502.8170986826
"449","39",Paramount SE strategic B East,"15",SMP,"20110620","20110620",NPS,12.0410560518368,12.0410556793213,CA,"2011","1","3","3",1491.85621903687,48728.425015854
"450","40",Paramount SE strategic B West,"15",SMP,"20110623","20110623",NPS,9.5031402913458,9.50314044952393,CA,"2011","1","3","3",777.712812832957,38457.844321001
"451","41",Paramount SE strategic C South,"15",SMP,"20110625","20110625",NPS,2.74766517578729,2.74766516685486,CA,"2011","1","3","3",739.913795691177,11119.4064632396
"452","42",Paramount SE strategic D East,"15",SMP,"20110628","20110628",NPS,7.73819354340805,7.73819351196289,CA,"2011","1","3","3",1190.03298338174,31315.3582389151
"453","43",Paramount SE strategic D South,"15",SMP,"20110628","20110628",NPS,2.88668080563364,2.88668084144592,CA,"2011","1","3","3",428.012881619715,11681.9827576973
"454","44",Paramount SE strategic D West,"15",SMP,"20110628","20110628",NPS,6.95497560933087,6.95497560501099,CA,"2011","1","3","3",732.013014129857,28145.787712256
"455","54",RSV defensible Potrero,"15",SMP,"20110603","20110603",NPS,2.00157449458399,2.00157451629639,CA,"2011","1","3","3",789.75042049718,8100.08459831926
"456","56",RSV strategic A North,"15",SMP,"20110805","20110805",NPS,1.42161336828838,1.42161333560944,CA,"2011","1","3","3",364.605239470717,5753.06518962754
"457","57",RSV strategic A South,"15",SMP,"20110805","20110805",NPS,5.54804302557208,5.5480432510376,CA,"2011","1","3","3",886.44393449541,22452.1335497879
"458","58",RSV strategic B East,"15",SMP,"20110808","20110808",NPS,3.5045779875362,3.50457787513733,CA,"2011","1","3","3",568.577460617323,14182.5239366625
"459","59",RSV strategic C,"15",SMP,"20110812","20110812",NPS,23.2872726677168,23.2872734069824,CA,"2011","1","3","3",2086.85225107438,94240.2489555298
"460","60",RSV/ Portrero Rd strategic D,"15",SMP,"20110814","20110814",NPS,6.38443111069641,6.38443088531494,CA,"2011","1","3","3",1460.44743076803,25836.8760436922
"461","66",Zuma Cyn defensible NW2 East,"15",SMP,"20110710","20110712",NPS,1.29685334928316,1.2968533039093,CA,"2011","1","3","3",416.557030379846,5248.1793054575
"462","67",Zuma Cyn defensible NW2 West,"15",SMP,"20110710","20110710",NPS,2.3445257234515,2.3445258140564,CA,"2011","1","3","3",571.579062445474,9487.95898143173
"470","1",Arroyo Sequit defensible space,"15",SMP,"20110620","20110620",NPS,3.90910039191363,3.90910029411316,CA,"2011","1","3","3",720.585233735138,15819.568026822
"471","2",Arroyo Sequit groundskeeping,"15",SMP,"20110620","20110620",NPS,1.35434732920268,0.748085856437683,CA,"2011","1","3","3",715.831376443602,3027.39615961816
"472","2",Arroyo Sequit groundskeeping,"15",SMP,"20110620","20110620",NPS,1.35434732920268,0.606261432170868,CA,"2011","1","3","3",593.493859828454,2453.453027726
"473","3","Cheeseboro Cyn defensible space, A","15",SMP,"20110718","20110718",NPS,4.12815193584367,0.833304405212402,CA,"2011","1","3","3",610.251327826378,3372.26323496317
"474","3","Cheeseboro Cyn defensible space, A","15",SMP,"20110718","20110718",NPS,4.12815193584367,3.29484748840332,CA,"2011","1","3","3",1516.70272310193,13333.7749392488
"475","4","Cheeseboro Cyn defensible space, C","15",SMP,"20110610","20110610",NPS,6.99158571656553,4.3197603225708,CA,"2011","1","3","3",761.241882125486,17481.4495091563
"476","5","Cheeseboro Cyn groundskeeping, A","15",SMP,"20110718","20110718",NPS,0.891213485137901,0.0499633960425854,CA,"2011","1","3","3",55.7381516652672,202.194693802694
"477","5","Cheeseboro Cyn groundskeeping, A","15",SMP,"20110718","20110718",NPS,0.891213485137901,0.0583410151302814,CA,"2011","1","3","3",60.6245138221167,236.097704353248
"478","5","Cheeseboro Cyn groundskeeping, A","15",SMP,"20110718","20110718",NPS,0.891213485137901,0.0283013805747032,CA,"2011","1","3","3",43.0866058496248,114.531623949859
"479","5","Cheeseboro Cyn groundskeeping, A","15",SMP,"20110718","20110718",NPS,0.891213485137901,0.396989613771439,CA,"2011","1","3","3",381.70221671443,1606.56000288037
"480","5","Cheeseboro Cyn groundskeeping, A","15",SMP,"20110718","20110718",NPS,0.891213485137901,0.357618063688278,CA,"2011","1","3","3",368.78349744322,1447.22899107364
"481","6","Cheeseboro Cyn groundskeeping, C","15",SMP,"20110725","20110725",NPS,0.975081337809966,0.0767108276486397,CA,"2011","1","3","3",161.527676283649,310.437717855999
"482","6","Cheeseboro Cyn groundskeeping, C","15",SMP,"20110725","20110725",NPS,0.975081337809966,0.898370504379272,CA,"2011","1","3","3",823.568189830999,3635.57645642264
"483","20","Diamond X defensible space, B","15",SMP,"20110705","20110705",NPS,4.83959481792049,4.83959484100342,CA,"2011","1","3","3",966.446908659674,19585.1453707153
"484","24","Fryman Cyn defensible space, South","15",SMP,"20110720","20110720",NPS,3.55802508821393,1.26621913909912,CA,"2011","1","3","3",382.07967806877,5124.20715249533
"485","24","Fryman Cyn defensible space, South","15",SMP,"20110720","20110720",NPS,3.55802508821393,0.518879413604736,CA,"2011","1","3","3",397.24371655544,2099.83049158957
"486","24","Fryman Cyn defensible space, South","15",SMP,"20110720","20110720",NPS,3.55802508821393,0.611143052577972,CA,"2011","1","3","3",210.015856527341,2473.20808678594
"487","24","Fryman Cyn defensible space, South","15",SMP,"20110720","20110720",NPS,3.55802508821393,1.16178345680237,CA,"2011","1","3","3",308.092071417653,4701.57094842802
"488","45",Rancho Sierra Vista groundskeeping,"15",SMP,"20110101","20111231",NPS,8.62422960020853,0.778886020183563,CA,"2011","1","3","3",660.026593748885,3152.03990630468
"489","45",Rancho Sierra Vista groundskeeping,"15",SMP,"20110101","20111231",NPS,8.62422960020853,0.820583283901215,CA,"2011","1","3","3",603.202301943917,3320.78281931497
"490","45",Rancho Sierra Vista groundskeeping,"15",SMP,"20110101","20111231",NPS,8.62422960020853,7.02476024627686,CA,"2011","1","3","3",2455.36929795632,28428.1962202364
"491","50","Rocky Oaks, defensible space, E","15",SMP,"20110625","20110625",NPS,1.57731356470711,1.57731354236603,CA,"2011","1","3","3",468.150238430924,6383.16152947361
"492","51","Rocky Oaks, defensible space, W","15",SMP,"20110625","20110625",NPS,2.85861155764094,2.85861158370972,CA,"2011","1","3","3",653.509962554412,11568.3905411861
"493","10",Cheeseboro Cyn strategic D,"15",SMP,"20110730","20110730",NPS,16.9896244468159,16.9896240234375,CA,"2011","1","3","3",2531.18470936711,68754.570806761
"494","13",Cheeseboro Cyn strategic E West,"15",SMP,"20110805","20110805",NPS,1.89424670872279,1.89424669742584,CA,"2011","1","3","3",429.975929613554,7665.74445880489
"495","18",Decker School Road defensible,"15",SMP,"20110101","20111231",NPS,2.54310784262848,0.50450724363327,CA,"2011","1","3","3",261.826915507285,2041.66828390463
"496","18",Decker School Road defensible,"15",SMP,"20110101","20111231",NPS,2.54310784262848,2.03860068321228,CA,"2011","1","3","3",674.285421352385,8249.92402189226
"497","31",Paramount NE defensible C North,"15",SMP,"20110610","20110610",NPS,0.591453126653432,0.26052513718605,CA,"2011","1","3","3",172.646492533538,1054.30784133641
"498","31",Paramount NE defensible C North,"15",SMP,"20110610","20110610",NPS,0.591453126653432,0.33092799782753,CA,"2011","1","3","3",180.291415164469,1339.21804280959
"499","34",Paramount SE defensible A,"15",SMP,"20110601","20110601",NPS,3.57886027276626,3.57886028289795,CA,"2011","1","3","3",959.071690860011,14483.1336797164
"500","35",Paramount SE defensible A,"15",SMP,"20110601","20110601",NPS,2.48319200247945,2.4831919670105,CA,"2011","1","3","3",622.966968349817,10049.1215032863
"501","53",RSV defensible NPS,"15",SMP,"20110603","20110603",NPS,12.0190384134003,1.82496798038483,CA,"2011","1","3","3",457.862807056921,7385.38331330099
"502","53",RSV defensible NPS,"15",SMP,"20110603","20110603",NPS,12.0190384134003,10.19407081604,CA,"2011","1","3","3",2177.08022551985,41253.9394810405
"504","14",Ash Mountain,"2",KNP,"20110620","20110629",NPS,25,5.2071418762207,CA,"2011","3","1","1",815.37932479511,21072.5552615071
"505","14",Ash Mountain,"2",KNP,"20110620","20110629",NPS,25,2.98784565925598,CA,"2011","3","1","1",594.626288892426,12091.3825584285
"506","14",Ash Mountain,"2",KNP,"20110620","20110629",NPS,25,2.37866282463074,CA,"2011","3","1","1",472.422705703354,9626.10707326879
"507","14",Ash Mountain,"2",KNP,"20110620","20110629",NPS,25,1.2955310344696,CA,"2011","3","1","1",471.688815746819,5242.82800025991
"508","14",Ash Mountain,"2",KNP,"20110620","20110629",NPS,25,1.23492622375488,CA,"2011","3","1","1",537.74288325499,4997.5693270848
"509",,BUCHHOLZ TREE FARM,"17",AEU,"20110815","20111005",CDF,,50.0649032592773,CA,"2011","2","1","2",6090.71624884587,202605.479780177
"510",N/A,UP OJAI WILDFIRE PROTECTION ZONE,"8",VNC,"20110422","20110610",CCO,34,33.916088104248,CA,"2011","0","1","1",3784.77442943141,137253.538400115
"511",N/A,SANTA PAULA HOSPITAL,"17",VNC,"20110502","20110527",CCO,4,4.14902544021606,CA,"2011","0","1","1",884.957584998136,16790.5111156607
"512",N/A,MATILIJA CANYON TRA,"5",VNC,"20110919","20111028",CCO,5,5.18824911117554,CA,"2011","0","1","3",905.68733226113,20996.0995575529
"513",N/A,HOPPER CONDOR REFUGE,"9",VNC,"20110614","20110616",CCO,19,19.1506633758545,CA,"2011","0","1","1",7737.2781772078,77499.9847870348
"514",N/A,HILL CANYON,"17",VNC,"20110603","20110610",CCO,1,2.36406469345093,CA,"2011","0","1","1",2114.4441886957,9567.02996714919
"515",N/A,REAGAN LIBRARY,"8",VNC,"20110502","20110531",CCO,9,12.8416919708252,CA,"2011","0","1","1",2501.94557953989,51968.484019031
"516",,HIGHWAY 38,"5",BDU,,,CDF,19,19.0560131072998,CA,"2010","2","3","2",2453.65100857046,77116.9521733155
"517",,HIGHWAY 2,"5",BDU,,,CDF,59,59.2153472900391,CA,"2010","4","3","1",15771.8035888466,239636.000797145
"518",,RUNNING SPRINGS WATER DISTRICT,"5",BDU,,,CDF,0.5,0.592162251472473,CA,"2010","2","3","2",289.922567957645,2396.395564269
"519",,BLACKBURN/ MENDINBURU,"15",KRN,,,CCO,38.8608108737632,38.8609657287598,CA,"2010","3","2","3",7923.53294317867,157264.753302669
"520",,RANCHO CORTE MADERA FUEL BREAK,"2",MVU,,,CDF,72,200.966491699219,CA,"2010","3","1","1",12871.741796389,813282.527268013
"521",,WARNER SPRINGS ESTATES,"2",MVU,,,CDF,13,13.25563621521,CA,"2010","3","1","1",3303.25812696983,53643.6557883584
"522",GT-163-RRU-234,LAKE SKINNER VMP DFPZ,"5",RRU,,,CDF,69,545.661926269531,CA,"2010","1","1","1",57771.3070210844,2208215.40222856
"523",GT-163-RRU-201,CAL TRANS SAFETY CORIDOR,"5",RRU,,,CDF,31,595.641357421875,CA,"2010","1","2","2",197652.871303972,2410475.14849469
"524",GT-163-RRU-206,HURKEY CREEK TREE REMOVAL,"5",RRU,,,CDF,4,62.2192420959473,CA,"2010","3","1","1",2339.47188826955,251792.341743208
"525",GT-163-RRU-248,SAN JACINTO STATE PARK IDYLLWILD,"5",RRU,,,CDF,6,12.931586265564,CA,"2010","1","1","1",890.729596879082,52332.2738272118
"526",GT-163-RRU-222,LAWLER LODGE,"9",RRU,,,CDF,6,8.24501037597656,CA,"2010","2","3","1",857.335765598149,33366.3733630906
"527",GT-163-RRU-249,SAN JACINTO CO-OP BURN,"9",RRU,,,CDF,38,276.304748535156,CA,"2010","2","2","1",8667.71112360245,1118165.68144902
"528",GT-163-RRU-251,CAMP JOE SHERMAN,"5",RRU,,,CDF,11,39.4865226745605,CA,"2010","3","2","1",1612.46454098152,159796.283256325
"529",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,3.45804023742676,CA,"2010","0","2","1",688.379510861812,13994.1920800847
"530",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.162972375750542,CA,"2010","0","2","1",186.382526866144,659.525792472661
"531",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.41665968298912,CA,"2010","0","2","1",236.631661266608,1686.1618808803
"532",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,1.16810977458954,CA,"2010","0","2","1",392.856516412218,4727.17259014683
"533",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.420102804899216,CA,"2010","0","2","1",259.317195410158,1700.09579163519
"534",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.139789447188377,CA,"2010","0","2","1",125.209452800908,565.707844821568
"535",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.988395571708679,CA,"2010","0","2","1",286.329278152713,3999.89485630917
"536",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0721567273139954,CA,"2010","0","2","1",64.3466992883618,292.007906062573
"537",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0446370504796505,CA,"2010","0","2","1",58.7915825144257,180.639729506063
"538",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.857783615589142,CA,"2010","0","2","1",417.357873979037,3471.32704435946
"539",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.225569620728493,CA,"2010","0","2","1",164.824737255956,912.847877233492
"540",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0447614900767803,CA,"2010","0","2","1",55.4001690387432,181.143330686891
"541",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0643265694379807,CA,"2010","0","2","1",70.6770135534386,260.320376872233
"542",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.146532937884331,CA,"2010","0","2","1",91.3207773590073,592.997737909922
"543",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.140257552266121,CA,"2010","0","2","1",598.376987970976,567.602188432274
"544",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0607874803245068,CA,"2010","0","2","1",382.344543067764,245.998205804879
"545",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.101846382021904,CA,"2010","0","2","1",513.446928239153,412.1576863239
"546",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.105803668498993,CA,"2010","0","2","1",571.117801364307,428.17225031526
"547",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.108260102570057,CA,"2010","0","2","1",486.432970787074,438.113088405007
"548",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.0643535628914833,CA,"2010","0","2","1",269.143569792544,260.42962310986
"549",,KFA OAK WOODLAND REST. PROJECT,"15",VNC,,,CCO,17.88,0.401607245206833,CA,"2010",,"2","1",196.351759749785,1625.24684526082
"550",,"BU, 01, 301 (JOMU)","15",JMP,,,NPS,10.6032953191487,10.6032953262329,CA,"2010",,,,14028.8116868611,42910.0137608996
"551",,Marin Drive Thinning,"17",GNP,,,NPS,22.2962784134713,22.2962779998779,CA,"2010",,,,1583.55436065506,90229.837493175
"552",,Bolinas Ridge Thinning,"17",GNP,,,NPS,2.34488083092835,2.34488081932068,CA,"2010",,,,1563.12140797201,9489.39605040503
"556",,Mowing,"15",RNP,,,NPS,1.41,1.41001033782959,CA,"2010","0",,,1780.14346257149,5706.10922729816
"557",,Mowing,"15",GNP,,,NPS,20.804,20.8039627075195,CA,"2010","0",,,1876.02289047893,84190.6465590957
"558",,Mowing,"15",GNP,,,NPS,13.435,13.4354763031006,CA,"2010","0",,,986.352640136663,54371.4454380232
"559",,Mowing,"15",RNP,,,NPS,15.567,15.5665159225464,CA,"2010","0",,,1714.88850367336,62995.4562518529
"560","1",ARROYO SEQUIT DEFENSIBLE SPACE,"15",SMP,,,NPS,3.90910144777,3.90910196304321,CA,"2010","3","2","2",720.585319861711,15819.5740351303
"561","2",ARROYO SEQUIT GROUNDSKEEPING,"15",SMP,,,NPS,1.35434681013,1.35434782505035,CA,"2010","3","2","2",1309.32468243491,5480.85112778259
"562","3",CASTRO CREST DEFEN SPACE,"15",SMP,,,NPS,1.27746489822,1.27746510505676,CA,"2010","3","2","2",484.549395015349,5169.71767456516
"563","8",FRANKLIN CYN DEFENSIBLE SPACE,"15",SMP,,,NPS,6.15803522161,6.15803575515747,CA,"2010","3","2","2",1820.08094919292,24920.6863211882
"564","9",GILLETTE E DEFENSIBLE SPACE,"15",SMP,,,NPS,1.85373250076,1.85373163223267,CA,"2010","3","2","2",802.524474322845,7501.7855228001
"565","11",PARAMOUNT RANCH NE DEFENSIBLE,"15",SMP,,,NPS,9.87671707201,9.87671756744385,CA,"2010","3","2","2",1318.49519887474,39969.6582285678
"566","13",RSV AND POTRERO RD STRATEGIC,"15",SMP,,,NPS,6.38442728571,6.38442707061768,CA,"2010","3","2","2",1460.44738463879,25836.860189111
"567","15",REAGAN RANCH STRATEGIC,"15",SMP,,,NPS,36.458584878,36.4585838317871,CA,"2010","3","2","2",3045.07275902562,147542.655406026
